text,label
"Dia điểm Thuận tien, khách san thiết ke dep, điểm tam phong phu va ngon.",0
HƯỚNG NHÌN RA SÔNG HƯƠNG - PHÒNG THOẢI MÁI - NHÂN VIÊN THÂN THIỆN,0
"Gan song huong, tien nghi khach san tot , nhan vien than thien nhiet tinh Toi va gia dinh da co ky nghi tuyet voi o khach san . Khach san o vi tri dep , gan ben toa kham de nghe ca hue , cung nhu gan cho Dong Ba . Nhan vien khach san than thien nhiet tinh chu dao",0
"Phòng rộng và đẹp Nhìn chung thì tôi hài lòng với kỳ nghỉ tại khách sạn Imperial Hotel Hue.Tuy nhiên về phong cách phục vụ thì Hếu khác với Imperial Hotal Vũng Tàu. Imperial Hotel Vũng Tàu phục vụ chu đáo và chuyên nghiệp hơn. Lời khuyên về giải trí ban đêm: Ban lưu ý khi đi du thuyền nghe nhã nhạc vào ban đêm: Không nên mua vé du thuyền này từ nhưng người môi giới (Taxi hay du thuyền, cano), nên đến quầy vé phía bên phải của công viên trước bến du thuyền. 40K/người.",0
"Khách sạn ngay trung tâm Huế, rất thuận tiện đi lại, chất lượng phục vụ đẳng cấp Tôi rất thích kỳ nghỉ tại Huế khi lưu trú tại Imperial, khách sạn 5sao ngay trung tâm tp, phòng đẹp, trang trí hợp với phong cách cổ kính của Huế, chất lượng dịch vụ và phòng ốc rất tốt. Lời khuyên về đặc điểm khách sạn: Ngay khu vực trung tâm, rất thuận tiện đi lại",0
sản đón của khách sạn rất đẹp khách sạn ở Trung tâm mua sắm nên thuận tiện việc đi lại Lời khuyên về ngắm cảnh: đi dạo dọc bờ sông Hương,0
"ăn sáng tốt thích nhất là view nhìn ra sông hương Một kỳ nghỉ vui vẻ và đáng nhớ, lần sau tôi sẽ quay lại. Cám ơn agoda. Lời khuyên về đặc điểm khách sạn: Khách sạn tốt, nhân viên thân thiện",0
"Vị trí thuận tiện, thiết kế theo phong cách cung đình Tôi đi cùng gia đình có 2 con nhỏ, các cháu rất thích vì được tìm hiểu thêm về văn hóa Huế. Khách sạn tương đối tốt, hồ bơi hơi nhỏ so với quy mô khách sạn. Lời khuyên về ngắm cảnh: Hãy chọn view nhìn ra sông Hương, thật là tyệt với ngắm cảnh núi sông vào lúc bình minh",0
"Phòng tiện nghi, ăn sáng hợp khẩu vị cả Á lẫn Âu Rất hoàn hảo. Nhân viên lễ tân đã giúp chúng tôi đóng thùng quà rất vui vẻ. Việc check-in và check-out nhanh chóng, đơn giản. Nhân viên lễ tân vẫn nhớ và nhận ra chúng tôi là khách quen đã từng ở đây, cho thấy sự quan tâm phục vụ khách của nhân viên và chúng tôi có cảm giác như đang ở nhà của mình. Lời khuyên về ngắm cảnh: Khách sạn ở khu trung tâm, sát ngay cầu Tràng Tiền. Từ tầng cao, nếu thuê được phòng River View, chúng ta có thể thấy sông Hương và cầu Tràng Tiền. Ta có thể đi bộ dạo dọc đường Hùng Vương hoặc dọc đường Lê Lợi, vốn là khu Trung tâm mua sắm cho du khách. Thậm chí có thể đi bộ sang khu Thành Nội như hôm lễ Festival, chúng tôi cũng đã đi bộ sang khu tổ chức lễ khai mạc",0
Khách sạn Imperial Huế tốt !,0
"Khách sạn Imperial Huế có phòng ốc kiểu cổ, ấm cúng, nhân viên lịch sự, buffet ngon, vị trí thuận lợi, duy chỉ bãi đậu xe hơi nhỏ.",0
"Khách sạn Imperial Huế tốt, rât đáng tiền",0
Khách sạn Imperial Huế đã linh hoạt chuyển sang phòng có view ngắm toàn cảnh sông Hương rất đẹp.,0
Tôi hài lòng với các dịch vụ của khách sạn.,0
"Tôi cảm thấy hoàn toàn hài lòng về dịch vụ của khách sạn. Đơn cử như lúc tôi vào khách sạn là 10h sáng. Nhân viên lễ tân kiểm tra thấy còn phòng trống đã bố trí cho tôi vào nhận phòng luôn chứ không phải chờ đến 14h như theo quy định. Tôi thấy việc áp dụng linh hoạt như vậy là rất tốt và tạo ấn tượng đẹp đối với khách hàng. Nếu lần sau có quay lại Huế, tôi sẽ vẫn lựa chon khách sạn để làm nơi nghỉ ngơi. Cảm ơn Chudu24 đã giúp đỡ.",0
Khách sạn Imperial Huế rất tốt,0
"Khách sạn Imperial Huế đẹp, nhân viên lịch sự, nhiệt tình, tuy nhiên thức ăn sáng chưa phong phú, nếu cải thiện thêm thì rất tốt. Nói chung, tôi rất hài lòng khi cùng gia đình nghỉ ngơi tại đây, cám ơn Chudu24 rất nhiều.",0
"Vị trí thuận lợi, dịch vụ chất lượng.",0
"Khách sạn có đồ nội thất đẹp, có một điểm trừ duy nhất là tivi thời hơi cũ. Đồ ăn sáng rất ngon, nhân viên rất thân thiện. Vợ chồng mình còn được miễn phí xông hơi nữa.Lần sau nếu đến Huế, mình vẫn chọn Imperial Huế!!!",0
"Gia đình rất hài lòng về khách sạn này: view đẹp, sạch, thoáng, phong cách phục vụ tốt, cảm ơn Chudu24 nhiều!",0
"Khách sạn rất đẹp, nhân viên thân thiện, tận tình.",0
Phòng và dịch vụ rất tốt,0
"Gia đình tôi đã có một kì nghỉ vui vẻ và thoải mái tại Huế. Nhân viên khách sạn rất nhiệt tình và thoải mái. Luôn nhiệt tình phục vụ các yêu cầu của khách. Thực săn sáng tại khách sạn phong phú và ngon miệng. Có thể uống cafe tại tầng 16 view rất đẹp, có thể nhìn toàn cảnh sông Hương, Cầu Tràng Tiền mà giá cả lại hợp lí. Cảm ơn Chudu24 đã giúp chúng tôi đặt phòng , gia đình rất hài lòng về dịch vụ",0
"Các ưu và nhược đều đã được nêu trong các đánh giá dưới, mình chỉ muốn khen ngợi thêm về cung cách phục vụ của nhân viên khách sạn. Mình cũng đánh giá cao quán bar trên tầng 16, giá cả phải chăng, ngắm cảnh hoặc chụp cảnh đêm cầu Tràng Tiền rất lí tưởng. Nếu quay lại Huế chắc chắn mình sẽ chọn ở đây.Tuy nhiên mình nghĩ khách sạn nên bảo dưỡng sàn gỗ trong phòng vì nó cũng trầy xước khá nhiều rồi. Bên cạnh đó TV đời cũ cũng không xứng với đẳng cấp của khách sạn.",0
"Khách sạn rất đẹp nhưng không có vòi hoa sen cầm tay mà chỉ có 1 vòi tít cao phía trên toả xuống (không thể thay đổi vị trí vì được đính vào tường phía trên đỉnh đầu) nên rất khó để gội sạch đầu và tắm sạch, đặc biệt không thể tắm gội cho con vì nếu con tắm như vậy sẽ bị sặc nước (và đảm bảo là ko đứa trẻ nào dám vào phòng kiểu đó để tắm). Cà phê để trong phòng không ngon, nên thay bằng cà phê hoà tan khác. Còn lại thì okie nhé cả nhà.",0
"Mọi dịch vụ rất tốt, đặc biệt là Nhơn của nhân viên Chudu24 làm việc nhiệt tình, năng động. Cảm ơn nhơn rất nhiều",0
"Phòng khách sạn quá cũ, ti vi không đạt tiêu chuẩn 5 sao, không có bàn ủi đồ, toilet thiếu bóng tạm.",0
"Nhân viên tiếp đón chuyên nghiệp và dịch vụ tốt.Giá cả hợp lý cho 1 khách sạn 5 sao vào dịp lễPhòng sạch sẽ, thoáng mát. Tuy nhiên hơi thất vọng khi gói không bao gồm các đính kèm dịch vụ giảm giá khác. Vd các khách sạn khác có thể hơi đắt hơn nhưng có giảm giá trên dịch vụ spa hoặc ăn uống.",0
"Khách sạn đẹp. Nếu có dịp gia đình mình sẽ chọn lại khách sạn này, gia đình mình ở đây rất thoải mái và vui",0
"1. Khách sạn: tốt 2. Nhân viên phục vụ: tốt, tuy nhiên yêu cầu nhân viên nên tư vấn nhiều hơn cho khách về địa điểm ăn uống cũng như các điểm vui chơi. Các bạn mặc dù ở Huế nhưng không biết nhiều để tư vấn cho du khách. Các con đường gần Imperial khá quen thuộc nhưng các nhân viên lễ tân còn ấp úng khi hỏi về tuyến đường để khách ăn uống, tham qua hoặc mua sắm...3. Dịch vụ khác: internet không tốt, đường truyền chậm, máy quá củ4. Không có tuyến Settle bus để đưa khách đi tham qua các điểm cách xa trung tâm. Các khách sạn 5 sao khác vẫn làm được điều nàyCảm ơn",0
"Cung cách phục vụ tốt, tất cả nhân viên rất nhiệt tình. Cách phục vụ rất quan trọng, mình sẽ ghé lại sau. Cám ơn.",0
Chất lượng phục vụ khách sạn tốt. Hy vọng sẽ giữ được chất lượng hiện nay và tốt nữa,0
"Đây là một trong những khách sạn theo tôi có nội th&acirćt và trang thi&ecirćt bị sạch sẽ, trau chu&ocirćt từng chi ti&ecirćt nhỏ nh&acirćt. Phòng có vị trí nhìn đẹp Sông Hương + Thành Nội + Chợ Đông Ba.Một điểm nhỏ chưa ưng là chỗ đậu ôtô ít, hồ bơi không đẹp và khuôn viên cây xanh nhỏ.",0
"Trung tuần tháng 6/2012 tôi có 2 ngày ở tại khách sạn &lta href=http://khachsan.chudu24.com/ks/321/khach-san-imperial-hue.html&gtImperial Huế</a>. Phòng ốc, cung cách phục vụ thật không hổ danh là &lta href=http://www.chudu24.com/&gtkhách sạn</a> 5 sao. Tất cà các anh chị nhân viên đều làm cho khách hài lòng dù ở bộ phận nào. Tôi đặc biệt ấn tượng ở phòng ăn buffet sáng, các anh chị rất nhiệt tình và chu đáo. Rất cám ơn &lta href=http://www.chudu24.com/&gtChudu24 </a>đã cho tôi cơ hội được ở &lta href=http://khachsan.chudu24.com/ks/321/khach-san-imperial-hue.html&gtImperial Huế </a&gtvới giá rẽ.",0
"Với tiêu chuẩn 5 sao, các dịch vụ mà tôi được cung cấp theo tôi bình thường, không nhiều ấn tượng. Ăn sáng tương đối tốt. Nên có các chỉ dẫn bằng tiếng Việt.",0
"Mình booking khách sạn với giá nâng cấp lên river view nhưng khi nhận phòng phải nhìn xéo mới thấy river, alo lễ tân thì họ trả lời cũng la river view. Mình rất không hài lòng về vấn đề này. Và khi xuống hồ bơi, con trai mình để quên quả bóng bơi hiệu MC Queen, khi quay lại tìm thì đã mất, lúc đó có mấy bé bơi chung, hỏi nhân viên phục vụ thì nói mấy em này ở ngoài vào bơi??Nói chung mọi thứ thì hài lòng trừ 2 vấn đề trên.",0
"Khách sạn đẹp, phục vụ tốt, chuyên nghiệp, có điều đồ ăn hơi đắt",0
"Dịch vụ tốt, nhân viên thân thiện, cám ơn.",0
"Khách sạn có vị trí rất gần cầu Tràng Tiền, rất tiện đi dạo buổi tối ăn sáng không nhiều nhưng ngonNhân viên rất tuyệt vời vì sự hiếu khách, lễ phép nhiệt tình trên cả mong đợi với mọi yêu cầu.",0
"Từ vị trí, b&atildei biển, khung cảnh, phòng ốc, trang thiết bị mọi thứ đều tốt. thuận tiện tham quan, mua sắm, giải trí. Nhân viên phục vụ, ân cần chu đáo.Wifi tốt. Thật sự đáng tiền để ở. Món ăn cũng chấp nhận được, nếu không hợp khẩu vị thì có thể ăn ở nhà hàng gần đó, giá cả cũng hợp lý mà còn có nhiều sự chọn lựa. Cảm ơn Chudu24 đã tư vấn, cảm ơn Imperial.",0
"Mọi thứ đều ok, nhân viên khách sạn thân thiện, nhiệt tình. Tôi vẫn chọn nơi đây nếu đến Huế lần nữa. Cảm ơn Chudu24 và nhân viên khách sạn đã cho tôi một kỳ nghỉ tuyệt vời.",0
"Nói chung thái độ phục vụ của nhân viên rất tốt, song phòng tập thể dục còn ít dụng cụ, có lẽ chưa được chú ý lắm",0
"Khách sạn đẹp, sạch sẽ dù không còn mới, nhân viên nhiệt tình, chu đáo, đồ ăn khá ngon. Kỳ nghỉ ngắn ở Huế với khách sạn Imperial rất dễ chịu. Nhất định gia đình tôi sẽ quay lại nơi này khi đến Huế. Cảm ơn Mytour và khách sạn Imperial Huế.",0
"Vị trí khách sạn Imperial Huế nằm ngay trung tâm thành phố, rất tiện cho việc đi lại. Phòng ở tiện nghi, thoáng mát, sạch và đẹp. Đồ ăn sáng khá phong phú và ngon. Giá phòng rẻ và nhân viên khách sạn nhiệt tình.",0
"Nội thất đẹp theo kiểu cung đình, view tuyệt vời ở cả 3 hướng nên từ phòng ngủ, phòng khách đều nhìn sông nước rất đẹp. Nhìn chung chúng tôi khá hài lòng nhưng khâu check in nên nhiệt tình hơn vào buổi tối.",0
"Khách sạn Imperial Huế đẹp, nhân viên lịch sự, nhiệt tình, tuy nhiên thức ăn sáng chưa phong phú, nếu cải thiện thêm thì rất tốt. Nói chung, tôi rất hài lòng khi cùng gia đình nghỉ ngơi tại đây, cám ơn Mytour rất nhiều.",0
"- Phòng ở sạch sẽ, tuy nhiên chăn mền hơi cũ. Thiếu ánh sáng vào ban đêm (do chỉ có đèn ngủ) - Nhân viên ân cần, lịch sự, thân thiện - Dịch vụ tốt",0
"Khách sạn thân thiện và ấm cúng. Tiện nghi và vị trí tốt so với mức giá. Tuy nhiên, tôi đã trả phụ trội để được ở phòng hướng sông nhưng phòng tôi chỉ có một cửa sổ và phần lớn là tôi chỉ nhìn thấy khách sạn Duy Tân bên cạnh và loáng thoáng một ít sông (phòng của chị cùng đoàn có 2 cửa sổ thì không bị như vậy). Ăn sáng hơi đơn điệu và đồ tráng miệng là quá ít so với khách sạn 5 sao. Nói chúng, đây vẫn là một lựa chọn tốt ở Huế.",0
"Nhân viên thân thiện. Trang trí nội thất đẹp và sang trọng. Phòng ốc rộng rãi, phòng deluxe river view có tầm nhìn xuống sông Hương rất đẹp. Nhìn chung tôi rất hài lòng.",0
"Khách Sạn Imperial Huế được thiết kế theo kiến trúc cung đình Huế, xưa Đẹp cổ kính, nhưng không kém phần sang trọng. Sảnh khách sạn luôn đông đúc người ra vào. Những đường nét, hoa văn mang màu sắc rất Huế được dùng thiết thiết tại khách sạn. Phòng tôi nghỉ được lát sàn gỗ, đồ đạc nội thất được làm theo mẫu của hoàng gia.",0
"Nội thất khách sạn được trau chuốt đến mức hoàn mỹ, sang trọng mà ấm cúng, là một sự kết hợp tinh tế tính tiện nghi hiện đại và các giá trị văn hoá kiến trúc nổi bật của vùng đất kinh kỳ Huế. Phòng của khách sạn Imperial Huế đều được lát sàn gỗ, đồ đạc nội thất được làm theo mẫu của hoàng gia. Phòng nghỉ của tôi có thể nhìn toản cảnh ra dòng sông Hương thơ mộng",0
"Khách sạn quá tốt, đáng tiền, lần sau sẽ ở lại nữa. Phòng đẹp, ăn sáng ngon, nhân viên thân thiện, dễ thương. Giá 5 sao như vậy là quá rẻ so với nhiều nơi khác. Nói chung là rất tốt.",0
"Khách sạn nằm ở trung tâm thành phố, thuận tiện đi bộ các khu du lịch nổi tiếng của Huế. Phòng sạch, tiện nghi đủ cả. Nhân viên nhẹ nhàng, thân thiện.",0
"Tuyệt vời, khách sạn thiết kế đẹp. Giá cả phù hợp. Ăn sáng ngon. Thái độ nhân viên nhẹ nhàng, dễ thương. Dù rằng chỉ ở đây có 1 ngày, nhưng tôi vẫn cảm nhận được sự hiếu khách của khách sạn.",0
"Khách sạn đẹp, vị trí khá tốt, thuận tiện cho việc di chuyển và tham quan. Nhân viên thân thiện. Tôi rất hài lòng, sẽ quay lại nếu có dịp đến Huế lần nữa.",0
"Khách sạn chuẩn 5 sao, phục vụ tốt, phòng đẹp, đầy đủ tiện nghi, nhân viên thân thiện, nhiệt tình, ăn sáng đa dạng món, ngon, đẹp. Rất hài lòng với dịch vụ.",0
"Gia đình tôi vừa có 1 chuyến đi du lịch thành phố Huế thật thú vị và ý nghĩa ! Khách sạn Imperial view đẹp ,sang trọng, đẳng cấp..từ trên cao bạn có thể ngắm nhìn toàn cảnh thành phố Huế yên bình, cầu Tràng tiền như 1 dải lụa vắt ngang qua dòng sông Hương thơ mộng...! Nhân viênkhách sạn thân thiện ,nhiệt tình. Qua đây ,tôi cũng cảm ơn Mytour, các bạn làm việc thật chuyên nghiệp ! Hẹn gặp các bạn vào kỳ nghỉ tới !",0
Thuận tiện đi lại khu phố mới. Khách sạn sạch sẽ và đầy đủ tiện nghi. Nhân viên niềm nở. Quán Bar tầng 16 đẹp nhất là ban đêm. Mong sẽ được quay lại vào ngày gần nhất.,0
"Chúng tôi đã có kỳ nghỉ tuyệt vời bên bờ sông Hương thơ mộng , nhân viên niềm nở,giá cả phải chăng. Rất mong được quay lại lần nữa.",0
"Imperial Huế nằm ở một vị trí rất thuận lợi, ngay gần cầu Trường Tiền, vì vậy việc đi lại quanh thành phố Huế cũng rất dễ dàng! :) Thái độ phục vụ của nhân viên tốt, thân thiện và nhiệt tình! Nếu qay lại Huế tôi cũng sẽ chọn Imperial làm điểm dừng chân của mình!",0
"Phòng của Khách sạn Imperial Huế rộng, tuy nhiên thoát nước ở bồn rửa mặt chậm, nhờ khách sạn sửa nhưng không thấy ai phản hồi, bồn tắm không có vòi sen cầm tay, bất tiện trong vệ sinh. Tiệc buffet buổi tối món ăn ít, khoảng 19h30 thì những món ăn như tôm, nghêu, bánh flan không mang ra nữa, hỏi nhân viên thì nói hết rồi... Không hài lòng lắm với các món ăn sáng và tối tại khách sạn.",0
"Chúng tôi đã có 1 kỳ nghỉ vui vẻ, thoải mái tại Imperial Huế. Casino có thể cho phép khách Việt Nam vào chơi.",0
"Tôi đi cùng gia đình có 2 con nhỏ, các cháu rất thích vì được tìm hiểu thêm về văn hóa Huế. Khách sạn tương đối tốt, hồ bơi hơi nhỏ so với quy mô khách sạn. Hãy chọn view nhìn ra sông Hương, thật là tyệt với ngắm cảnh núi sông vào lúc bình minh.",0
"Rất hoàn hảo. Nhân viên lễ tân đã giúp chúng tôi đóng thùng quà rất vui vẻ. Việc check-in và check-out nhanh chóng, đơn giản. Nhân viên lễ tân vẫn nhớ và nhận ra chúng tôi là khách quen đã từng ở đây, cho thấy sự quan tâm phục vụ khách của nhân viên và chúng tôi có cảm giác như đang ở nhà của mình.",0
"Giá cả hợp lí, nhân viên tận tình, vui vẻ Tôi cảm thấy rất hài lòng khi ở khách sạn. tuy khách sạn không nằm sát biển nhưng vẫn có thể đi bộ ra biển, giá cả hợp lí, lễ tân và quản lí vui vẻ, nhiệt tình. Đặt tour đi chơi các đảo và đi lặn giá rẻ hơn so với các văn phòng du lịch.",0
"Sạch sẽ Phòng gọn, sạch, gần biển và trung tâm thành phố, free wifi, máy lạnh hoạt động tốt. Tuy nhiên một số điểm chưa tốt: khăn tắm chỉ có một cái trong khi phòng cho phép ở 2 người. Nước lọc cũng bị tính tiền. Giá mua qua agoda cao gần gấp đôi giá gốc đăng tại quầy. Không có chổ đậu xe lớn. Lời khuyên về giải trí ban đêm: Gần biển và chợ đêm",0
Chúng tôi đến TP. Nha Trang lúc sáng sớm và trời mưa. Và chúng tôi luôn lo lắng vị sợ giờ đó khách sạn sẽ không cho vô vì đến quá sớm so với thời gian đã book. Nhưng khi chúng tôi đón taxi đến khách sạn Hoa Chinh thì chúng tôi được người chủ khách sạn ra đón và xách hành lý cho chúng tôi. Chưa kịp giới thiệu thì Bác chủ khách sạn đã biết tên tôi là gì rồi...Thật bất ngờ. Ở đây Bác chủ khách sạn đã cho chúng tôi những giấy phút thật thoải mái và được quan tâm giống như mình đang ở nhà vậy. Nếu các bạn muốn biết tôi nói có đúng không thì hãy trãi nghiệm! Ở khách sạn Hoa Chinh thật tuyệt,0
Tiện nghi chưa đầy đủ. Vị trí đẹp. Bố trí phù hợp.,0
Khách sạn rất cổ và khuôn viên đẹp,0
"Chúng tôi đến khách sạn nhân dịp kỉ niệm 11 năm ngày cưới và đã có được khoảng thời gian rất hạnh phúc tại Khách sạn Dalat Palace (Sofitel cũ). Khách sạn rất đẹp, khung cảnh lãng mạn, sang trọng. Nhân viên thân thiện. Chắc chắn chúng tôi sẽ quay lại đây trong năm nay (có thể là dịp Noel hoặc Tết dương lịch).",0
"Khách sạn cổ kính, khuôn viên rộng rãi, đẹp. Ăn sáng hơi ít đồ ăn so với chất lượng 5 sao. Phòng rộng, cổ kính nhưng sạch sẽ. Vị trí ngay trung tâm, đi bộ là đến Hồ Xuân Hương",0
"Khách sạn Dalat Palace nằm giữa một công viên lớn và rất yên tĩnh. Các phòng đều cổ kính nhưng được trang bị đầy đủ tiện nghi, sạch sẽ Mọi thứ có vẻ được gìn giữ rất cẩn trọng, kỹ lưỡng. Hệ thống ghế salon đẹp, mềm mại và êm ái, đặc biệt là các thư viện, trên mỗi góc có tất cả mọi thứ, sách, truyện, hình ành... mang lại cảm giác như bạn đang được ở trong một cung điện cổ kính kiểu Pháp.Bữa sáng ngon miệng, được phục vụ kèm trái cây tươi và ngon. Các món ăn cung cấp đầy đủ chất dinh dưỡng. Các nhân viên hết thảy đều thân thiện, tận tình tạo nên cho chúng tôi có được một cảm giác dễ chịu, thoải mái khi được nghỉ ngơi ở đây. Dịch vụ spa cũng khá ổn, tôi thấy được sự cố gắng trong cách phục vụ mang lại vẻ đẹp cho khách hàng.Đây đúng là một địa chỉ lý tưởng cho kỳ nghỉ của bạn.",0
"Tôi đã từng nghỉ ở đây hai lần. Cảm nhận của tôi là dịch vụ ngày một tốt hơn, chúng tôi luôn được chào đón nồng hậu, được phục vụ trái cây trong phòng chờ... Hệ thống phòng ốc lớn, đặc điểm dễ nhận dạng nhất là khách sạn mang dáng dấp cổ điển kiểu thuộc địa kiểu PhápVì thế nội thất cũng như mọi kiến trúc được thiết kế theo phong cách xưa. Phía trước khách sạn là Hồ Xuân Hương, rất đẹp và thơ mộng.Chúng tôi được phục vụ bữa sáng tại nhà hàng trong khách sạn, mọi thứ được chuẩn bị chu đáo, xứng đáng với tiêu chuẩn khách sạn 5 sao.Trong khách sạn còn có các khu vực công cộng như thư viện, phòng đọc, hoặc những dãy bàn ghế bằng gỗ trong những căn phòng yên tĩnh để ngồi đọc sách, hoặc nói chuyện sau bữa tối.Tôi yêu thích khí hậu dễ chịu của Đà Lạt và sẽ có kế hoạch trở lại đây vào thời gian tới.",0
"Đến Đà Lạt là thấy ngay sự khác biệt về khí hậu và thời tiết so với TPHCM. Ở độ cao gần 1500 mét so với mực nước biển, Đà Lạt mát mẻ, dễ chịu và cũng ít ồn ào, ô nhiễm, tắc nghẽn hơn. Khách sạn Đà Lạt Palace nằm nổi bật ở vị trí trung tâm thành phố, sát bên Hồ Xuân Hương. Đây là một trong số những khách sạn có lối kiến trúc cổ, sang trọng còn lại ở Đà Lạt từ thời thuộc địa Pháp. Các nhân viên rất tốt bụng mặc dù khả năng ngoại ngữ còn có phần hơi hạn chế.Khách sạn cũng không có hồ bơi nhưng bù lại lại có một sân golf rất tuyệt vời. Nếu ai đó yêu thích môn thể thao này thì tôi khuyên bạn hãy đến với Đà Lạt Palace. Mặt bằng sân tương đối bằng phẳng, hứa hẹn sẽ có những giây phút đáng nhớ dành cho bạn. Chúng tôi đã chơi hai lần và gần như dành toàn bộ thời gian rảnh trong ba ngày ngắn ngủi để chơi golf. Rất thú vị!",0
"Tôi và một số đồng nghiệp đã có dịp nghỉ tại Đà Lạt Palace trong chuyến công tác vừa qua, điều thú vị là ở đây chúng tôi được mở mang tầm mắt rất nhiều. Tôi thích phong cách cổ điển của khách sạn này mặc dù có một số mảng nội thất được trang trí chưa thực sự hoàn hảo lắm. Phải nói rằng nơi đây có nhiều thứ rất ổn, không chỉ tọa lạc ơ một vị trí đẹp, mà còn có một đội ngũ nhân viên nhiệt tình , thân thiện và làm việc rất có trách nhiệm. Tôi thích nhất là khoảng thời gian thư giãn với mát-xa, và còn thích hơn nữa là ở Đà Lạt, Việt Nam bạn không cần thiết phải dùng đến điều hòa nhiệt độ vì thời tiết ở đây rất dễ chịu, ôn hòa.",0
"Điều ấn tượng nhất khi tôi đến Đà Lạt là những quán cà phê, mỗi quán là một phong cách, một kiểu kiến trúc riêng. Trong tiết trời se lạnh của Đà Lạt mà cùng bạn bè nhấp nháp một ly cà phê thật sự rất tuyệt. Mỗi lần đến Đà Lạt là tôi lại lựa chọn một quán cà phê khác nhau để thưởng thức để có nhiều trải nghiệm khác nhau. Về Dalat Palace tôi đánh giá cao nơi này, mỗi bữa ăn đều có rau xanh và trái cây tươi. Khách sạn có sân vườn nho nhỏ, phòng tôi rộng r&atildei và thoải mái. Quầy bar cũng nhỏ phục vụ chu đáo, ở đó tôi có thể chơi cờ và nghe nhạc jazz êm dịu chứ không phải nhạc sóng như ở các khách sạn khác. Tôi hài lòng về khách sạn và nhất định sẽ quay trở lại đây.",0
"Sau khi đọc bài báo về ngộ độc thực phẩm cách đây cũng một thời gian, nhưng dường như tâm lý của khách du lịch còn ngán ngại, theo cảm nhận của riêng tôi thôi thì dường như khách ít hơn so với giai đoạn này năm ngoái. Nhưng với tôi không thành vấn đề gì chỉ cần cẩn thận khi ăn uống là được. Tôi không dám ăn tại chợ mà chỉ mua những món quà lưu niệm túi xách, áo len. Về Dalat Palace tôi ăn tại khách sạn luôn cho bảo đảm an toàn thực phẩm, nhưng nhà hàng nấu ăn không hợp khẩu vị của tôi, một vài món mặn, nhạt hơn một chút thì ok. Khách sạn hơi cũ, phòng tối, thay đổi rèm cửa, gra trải giường màu sáng hơn chút có lẽ hay hơn. Dù sao cũng cảm ơn Dalat Palace tôi đã có kỳ nghỉ an toàn, trọn vẹn.",0
"Chổ đậu ô tô nhỏ, nếu đi 2 xe trở lên => NG Sạch sẽ, vui vẻ, tiện nghi",0
"Về phía khách sạn thì tôi không có gì phàn nàn cả, mọi thứ ở đây đều khiến tôi hài lòng. Thái độ nhiệt tình phục vụ của nhân viên khách sạn. Cảm ơn Mytour đã hỗ trợ tôi đặt phòng.",0
"Khách sạn này hơi cũ, tiện nghi đầy đủ nhưng không được hiện đại, so với giá tiền thì chất lượng này chưa đạt.",0
"Vị trí khách sạn tốt, gần khu ăn uống và mua sắm nên chúng tôi rất hài lòng. Giá phòng ở đây cũng phù hợp. Tuy nhiên phần ăn sáng tại khách sạn thì hơi ít và không được ngon.",0
"Khách thấy khách sạn phòng hơi nhỏ, phòng thì ok, nhân viên phục vụ khá nhiệt tình và thân thiện. Vị trí gần biển, thuận lợi cho việc đi lại",0
"Khách sạn mới, phòng khá tốt, có hồ bơi nhưng ko lớn lắm, ăn sáng cũng khá tốt, vị trí đi lại tốt. Cảm ơn Mytour đã đặt phòng giúp mình",0
"Không phải là một khách sạn có chất lượng cao. Khách sạn lớn nhưng hoàn toàn không có cảm giác ấm cúng. Các phòng đều rất lớn, chúng tôi có hai giường ngủ và một phòng sinh hoạt chung. Phòng tắm cũ và bụi. Bữa ăn sáng tố và có nhiều lựa chọn. Có lẽ tuyệt vời nhất là nó rất gần bãi biển, chỉ cần 1 phút đi bộ",0
"Rất lãng mạn và tuyệt vời, nhân viên tại đây rất thân thiện. Phòng đẹp và sạch sẽ, đặc biệt là các món ăn tại nhà hàng nấu khá ngon, giá cũng rất hợp lý.",0
"Đây là ks hải yến, tôi đã từng ở đây. Tuy không thay đổi nhiều nhưng chúng tôi hài lòng vì bảo đảm tiện nghi và sạch sẽ. Tuy nhiên, hồ bơi hơi khuất và nhỏ. Cần nâng cấp hồ bơi. Xem lại với nước, chảy yếu",0
"Khách sạn giá rẻ, phòng sạch sẽ và dịch vụ tốt, tôi nghỉ lại 2 ngày và cảm thấy rất thoải mái, cũng gần nơi tôi công tác nữa",0
"Đồ nội thất hơi cũ, nhưng chấp nhận được. Tốt, đạt 4/5 cho gia đình có trẻ em. Có một số người nói này là không tốt và rất cũ khi so sánh nó với các bức ảnh, nhưng đó là tiếp thị ... nó không cũ và tôi nghĩ rằng nó vẫn còn chấp nhận được. Gần chợ đêm và bũa sáng ngon",0
"Tôi đi với cả gia đình. Đến nơi thì không có nhân viên khiên đồ. Sau đó được dẫn vào 1 một khu rất tối, không có đèn cầu thang. Phòng thì khá cũ. Ti vi rất cũ và nhỏ, không thể xem phim được.",0
"Kỳ nghỉ khá tốt. Tiếc là resort không có hoạt động ban đêm nào, hơi buồn. Bởi vì xung quanh cũng không có bar, coffee shop hay hàng quán gì nên tốt nhất Tropicana nên lấp đầy bằng những hoạt động của chính mình. Acoustic music hay tiệc rượu vang hay gì cũng được..",0
